index,prediction
113970,12.024712
113971,15.0102625
113972,16.000217
113973,15.373251
113974,20.220171
113975,20.059383
113976,24.387415
113977,21.0896
113978,22.281607
113979,23.262823
113980,24.925005
113981,22.026785
113982,25.232204
113983,31.387276
113984,32.91354
113985,33.42932
113986,34.471203
113987,39.314953
113988,40.167877
113989,40.059696
113990,35.68139
113991,32.712524
113992,32.754333
113993,31.949505
113994,31.733887
113995,28.863958
113996,28.497318
113997,28.287899
113998,27.915714
113999,25.395987
114000,20.5039
114001,23.067122
114002,22.440596
114003,22.07596
114004,16.084677
114005,13.413659
114006,10.566417
114007,10.856357
114008,9.889718
114009,7.372473
114010,5.710341
114011,3.4981728
114012,2.325218
114013,1.858593
114014,0.57707465
114015,-0.023754597
114016,-0.023754597
114017,-0.044873714
114018,-0.020531654
114019,-0.046365738
114020,-0.08509183
114021,-0.096093535
114022,-0.09854078
114023,-0.10351002
114024,-0.11966753
114025,-0.11992705
114026,-0.12016082
114027,-0.12016082
114028,-0.12108874
114029,-0.12016082
114030,-0.12016082
114031,-0.12016082
114032,-0.12009072
114033,-0.11966753
114034,-0.11968291
114035,-0.11968291
114036,-0.11991668
114037,-0.11991668
114038,-0.117575645
114039,-0.11584711
114040,-0.116969705
114041,-0.11132598
114042,-0.11178708
114043,-0.113058805
114044,-0.11319888
114045,-0.11344302
114046,-0.10101235
114047,-0.10055041
114048,-0.10042119
114049,-0.10042119
114050,-0.09396255
114051,-0.09396255
114052,-0.09396255
114053,-0.09668028
114054,-0.09668028
114055,-0.1084671
114056,-0.1155169
114057,-0.1155169
114058,-0.1296761
114059,-0.13194716
114060,0.61817217
114061,0.73936224
114062,1.159664
114063,1.7004228
114064,2.3931072
114065,3.3873446
114066,4.250931
114067,6.320057
114068,6.160687
114069,8.537151
114070,8.460178
114071,12.210251
114072,12.717498
114073,13.925066
114074,15.472593
114075,17.224754
114076,19.504078
114077,20.367254
114078,20.238178
114079,22.865286
114080,23.105034
114081,25.344475
114082,25.181583
114083,24.335999
114084,24.12668
114085,24.112473
114086,23.266779
114087,23.408525
114088,23.401955
114089,23.401955
114090,23.401955
114091,23.058764
114092,22.994095
114093,22.314009
114094,22.567108
114095,22.574171
114096,22.481958
114097,19.697634
114098,18.220589
114099,19.134153
114100,16.590948
114101,14.662669
114102,11.501135
114103,9.203294
114104,7.597759
114105,4.5724907
114106,3.3986952
114107,1.7950182
114108,1.6256702
114109,0.8198463
114110,0.5072426
114111,-0.110762835
114112,-0.110762835
114113,-0.110762835
114114,-0.111005306
114115,-0.122792125
114116,-0.122792125
114117,-0.122792125
114118,-0.123405576
114119,-0.12364972
114120,-0.12364972
114121,-0.12364972
114122,-0.12735653
114123,-0.12735653
114124,-0.12766588
114125,-0.12766588
114126,-0.12735653
114127,-0.12735653
114128,-0.12735653
114129,-0.14567971
114130,-0.14567971
114131,-0.14567971
114132,-0.14567971
114133,-0.14512634
114134,-0.14512634
114135,-0.14512634
114136,-0.14512634
114137,-0.14512634
114138,-0.14512634
114139,-0.14512634
114140,-0.14512634
114141,-0.14512634
114142,-0.14512634
114143,-0.14512634
114144,-0.14512634
114145,-0.14512634
114146,-0.14254642
114147,-0.14254642
114148,-0.14254642
114149,-0.14254642
114150,-0.14254642
114151,-0.14512634
114152,-0.14512634
114153,-0.14512634
114154,-0.14626265
114155,-0.12712348
114156,0.32367405
114157,1.1784155
114158,2.0162013
114159,2.8806267
114160,3.5387259
114161,5.3968687
114162,5.3464227
114163,6.090936
114164,12.353632
114165,12.367775
114166,11.8396225
114167,14.037152
114168,15.137462
114169,18.444847
114170,22.347353
114171,25.904282
114172,25.32044
114173,29.704176
114174,28.948408
114175,28.896173
114176,30.527473
114177,30.57457
114178,30.969553
114179,32.70699
114180,32.734592
114181,30.799875
114182,28.224352
114183,25.901814
114184,24.30199
114185,24.351137
114186,24.342054
114187,26.104647
114188,26.023932
114189,27.004004
114190,27.54414
114191,27.054115
114192,27.103367
114193,26.168583
114194,23.943415
114195,22.825525
114196,22.314554
114197,19.276917
114198,16.854805
114199,11.203851
114200,9.612884
114201,7.990488
114202,6.618606
114203,4.6202645
114204,2.2989984
114205,1.369529
114206,0.54499435
114207,-0.12197399
114208,-0.12197399
114209,-0.12197399
114210,-0.122792125
114211,-0.13016498
114212,-0.13016498
114213,-0.12364972
114214,-0.12364972
114215,-0.12735653
114216,-0.124158144
114217,-0.12222195
114218,-0.13194716
114219,-0.13308346
114220,-0.13417101
114221,-0.13417101
114222,-0.13308346
114223,-0.12529445
114224,-0.12849283
114225,-0.12364972
114226,-0.12364972
114227,-0.12364972
114228,-0.12364972
114229,-0.12364972
114230,-0.12364972
114231,-0.12364972
114232,-0.12364972
114233,-0.12364972
114234,-0.12364972
114235,-0.12364972
114236,-0.12364972
114237,-0.12735653
114238,-0.12735653
114239,-0.12794757
114240,-0.12794757
114241,-0.12794757
114242,-0.1296761
114243,-0.13194716
114244,-0.1391176
114245,-0.14195895
114246,-0.14211535
114247,-0.14211535
114248,-0.14211535
114249,-0.1443392
114250,-0.14946532
114251,-0.15039313
114252,0.62545675
114253,1.1915951
114254,2.4142992
114255,4.37303
114256,6.7041054
114257,7.5237246
114258,10.776429
114259,16.473042
114260,12.9367
114261,19.017006
114262,22.226658
114263,25.048601
114264,28.15089
114265,28.501183
114266,29.112167
114267,29.963581
114268,30.959417
114269,29.656649
114270,30.005482
114271,31.574095
114272,32.276882
114273,31.92808
114274,28.775291
114275,37.752552
114276,37.96211
114277,38.033558
114278,37.90472
114279,38.534794
114280,31.568705
114281,31.989546
114282,31.915257
114283,30.472397
114284,30.403603
114285,27.657887
114286,27.178665
114287,25.887243
114288,25.1108
114289,24.393991
114290,24.000664
114291,20.062624
114292,19.831146
114293,19.780369
114294,18.02356
114295,15.775311
114296,13.742986
114297,10.926691
114298,7.2018313
114299,4.6776834
114300,2.5297194
114301,1.7357574
114302,0.75021344
114303,-0.0737685
114304,-0.06730986
114305,-0.06730986
114306,-0.07002759
114307,-0.08211255
114308,-0.08399773
114309,-0.09211588
114310,-0.09211588
114311,-0.09272933
114312,-0.09272933
114313,-0.10032427
114314,-0.1014117
114315,-0.12203145
114316,-0.12227559
114317,-0.12227559
114318,-0.12227559
114319,-0.11714947
114320,-0.12958026
114321,-0.13194716
114322,-0.13194716
114323,-0.13194716
114324,-0.13194716
114325,-0.13194716
114326,-0.13194716
114327,-0.13194716
114328,-0.13194716
114329,-0.13194716
114330,-0.13194716
114331,-0.13194716
114332,-0.1292969
114333,-0.12794757
114334,-0.124158144
114335,-0.12735653
114336,-0.12735653
114337,-0.12364972
114338,-0.12364972
114339,-0.12364972
114340,-0.12364972
114341,-0.12364972
114342,-0.12364972
114343,-0.12364972
114344,-0.12364972
114345,-0.12735653
114346,-0.12735653
114347,-0.12735653
114348,0.31094784
114349,0.44123706
114350,1.1061801
114351,1.7131351
114352,2.7002723
114353,4.0476036
114354,5.8196363
114355,6.3350244
114356,9.722467
114357,11.365835
114358,14.308404
114359,15.724426
114360,16.307861
114361,16.483006
114362,18.619717
114363,19.478605
114364,19.329971
114365,21.001558
114366,21.818956
114367,24.893623
114368,23.10543
114369,22.833494
114370,26.006186
114371,27.192993
114372,28.81713
114373,29.235928
114374,29.643625
114375,28.890104
114376,28.112345
114377,28.439745
114378,28.335096
114379,28.147058
114380,27.613865
114381,26.141935
114382,24.965717
114383,24.812471
114384,22.672607
114385,24.081089
114386,19.39092
114387,17.609255
114388,16.510916
114389,12.634241
114390,12.110522
114391,11.91823
114392,9.034628
114393,7.810806
114394,6.5763946
114395,4.4492636
114396,2.483825
114397,1.5624664
114398,0.8287995
114399,-0.13827455
114400,-0.13827455
114401,-0.13507569
114402,-0.13334715
114403,-0.13334715
114404,-0.13334715
114405,-0.12770343
114406,-0.12770343
114407,-0.12770343
114408,-0.12770343
114409,-0.12353468
114410,-0.123405576
114411,-0.123405576
114412,-0.123405576
114413,-0.123405576
114414,-0.123405576
114415,-0.123405576
114416,-0.123405576
114417,-0.12770343
114418,-0.12770343
114419,-0.12770343
114420,-0.12770343
114421,-0.12770343
114422,-0.12711239
114423,-0.123405576
114424,-0.123405576
114425,-0.123405576
114426,-0.123405576
114427,-0.123405576
114428,-0.12364972
114429,-0.12364972
114430,-0.12364972
114431,-0.12364972
114432,-0.12364972
114433,-0.12364972
114434,-0.12364972
114435,-0.12364972
114436,-0.12364972
114437,-0.12364972
114438,-0.12364972
114439,-0.12364972
114440,-0.12364972
114441,-0.12364972
114442,-0.12364972
114443,0.21879926
114444,1.0793746
114445,1.9530317
114446,3.3950489
114447,6.2778983
114448,9.344608
114449,11.315509
114450,13.072089
114451,16.14566
114452,16.318985
114453,20.564865
114454,22.574703
114455,21.64109
114456,22.388716
114457,23.836437
114458,25.214909
114459,22.684437
114460,22.647942
114461,25.686777
114462,27.604897
114463,28.39194
114464,30.480537
114465,30.185429
114466,30.30544
114467,28.72463
114468,28.482304
114469,26.302929
114470,24.743906
114471,23.925056
114472,23.16726
114473,23.359838
114474,23.966343
114475,24.31822
114476,23.796059
114477,25.59902
114478,25.456572
114479,26.179367
114480,26.194244
114481,24.24655
114482,22.25247
114483,20.067715
114484,16.95799
114485,12.953798
114486,12.51061
114487,9.409408
114488,8.065008
114489,7.1163487
114490,4.197088
114491,3.4657469
114492,2.5956576
114493,1.6723413
114494,1.031564
114495,-0.09211588
114496,-0.09211588
114497,-0.09211588
114498,-0.09211588
114499,-0.09211588
114500,-0.09211588
114501,-0.09211588
114502,-0.09211588
114503,-0.091297746
114504,-0.083755255
114505,-0.082538605
114506,-0.081605434
114507,-0.081605434
114508,-0.081605434
114509,-0.081605434
114510,-0.081605434
114511,-0.082538605
114512,-0.09079063
114513,-0.11372185
114514,-0.11372185
114515,-0.11372185
114516,-0.10193503
114517,-0.10193503
114518,-0.10193503
114519,-0.10193503
114520,-0.10193503
114521,-0.10193503
114522,-0.10193503
114523,-0.10193503
114524,-0.12197399
114525,-0.12197399
114526,-0.122792125
114527,-0.122792125
114528,-0.122792125
114529,-0.122792125
114530,-0.13016498
114531,-0.13016498
114532,-0.13016498
114533,-0.12576795
114534,-0.12364972
114535,-0.12364972
114536,-0.12364972
114537,-0.12364972
114538,-0.123405576
114539,0.49003807
114540,1.1125145
114541,1.6014282
114542,3.1079702
114543,6.7710614
114544,9.266918
114545,11.501888
114546,13.486681
114547,19.692858
114548,21.18767
114549,22.496553
114550,23.783365
114551,23.101992
114552,25.513153
114553,22.019676
114554,25.296974
114555,22.06046
114556,23.486889
114557,22.87438
114558,23.570866
114559,20.20007
114560,19.2083
114561,19.786394
114562,17.784912
114563,18.982231
114564,19.579597
114565,19.66312
114566,19.498827
114567,19.766176
114568,18.822914
114569,17.249882
114570,18.28732
114571,18.64342
114572,20.913473
114573,19.783438
114574,18.612556
114575,25.018497
114576,25.62656
114577,23.85815
114578,17.539465
114579,15.463768
114580,12.997399
114581,15.795634
114582,13.0100355
114583,12.114614
114584,10.981488
114585,9.375252
114586,8.812136
114587,7.5083685
114588,4.5842595
114589,4.914087
114590,0.980949
114591,-0.26253462
114592,1.0886068
114593,-0.25437802
114594,-0.53316486
114595,-0.53924406
114596,-0.54241717
114597,-0.01683116
114598,-0.018436432
114599,-0.037961364
114600,-0.07420182
114601,-0.08655155
114602,-0.08867931
114603,-0.09597933
114604,-0.09679735
114605,-0.09679735
114606,-0.09597933
114607,-0.102811456
114608,-0.10282683
114609,-0.12735653
114610,-0.12735653
114611,-0.12770343
114612,-0.12770343
114613,-0.12770343
114614,-0.12770343
114615,-0.11530316
114616,-0.117507935
114617,-0.11530316
114618,-0.12770343
114619,-0.12770343
114620,-0.12770343
114621,-0.12735653
114622,-0.12735653
114623,-0.12735653
114624,-0.13063395
114625,-0.12692714
114626,-0.12904537
114627,-0.1334424
114628,-0.1334424
114629,-0.1334424
114630,-0.1334424
114631,-0.1334424
114632,-0.12692714
114633,-0.12692714
114634,-0.12692714
114635,-0.12735653
114636,0.32616216
114637,0.8350158
114638,1.1064532
114639,2.8664844
114640,6.720237
114641,8.524362
114642,14.316113
114643,17.197634
114644,18.46344
114645,20.423782
114646,22.798275
114647,22.048641
114648,22.508553
114649,24.169024
114650,26.44495
114651,24.926067
114652,22.598618
114653,24.2165
114654,25.89599
114655,26.706131
114656,23.462223
114657,25.829483
114658,25.998518
114659,27.074884
114660,27.743967
114661,26.76988
114662,25.836922
114663,24.729166
114664,23.996029
114665,24.100002
114666,22.75094
114667,21.771877
114668,23.736586
114669,24.893147
114670,24.945213
114671,27.943913
114672,25.03105
114673,24.928757
114674,20.88333
114675,19.6323
114676,19.289284
114677,16.855871
114678,12.539487
114679,9.224919
114680,7.1476965
114681,7.0050683
114682,5.052864
114683,2.2247086
114684,1.4251906
114685,0.9402424
114686,0.36363786
114687,-0.117734194
114688,-0.11691606
114689,-0.12003195
114690,-0.13016498
114691,-0.13016498
114692,-0.12576795
114693,-0.12364972
114694,-0.12364972
114695,-0.12735653
114696,-0.12794757
114697,-0.12794757
114698,-0.13734663
114699,-0.13734663
114700,-0.13827455
114701,-0.142349
114702,-0.1425054
114703,-0.1425054
114704,-0.14274955
114705,-0.12108803
114706,-0.124638796
114707,-0.124638796
114708,-0.14567971
114709,-0.14567971
114710,-0.14567971
114711,-0.14567971
114712,-0.14567971
114713,-0.1453619
114714,-0.14304328
114715,-0.14304328
114716,-0.13760483
114717,-0.13730395
114718,-0.13730395
114719,-0.13730395
114720,-0.13730395
114721,-0.13730395
114722,-0.13730395
114723,-0.13730395
114724,-0.13730395
114725,-0.13730395
114726,-0.13730395
114727,-0.13730395
114728,-0.13730395
114729,-0.13730395
114730,-0.13730395
114731,-0.13730395
114732,0.43788686
114733,0.8351136
114734,1.5710657
114735,3.6844923
114736,4.5639095
114737,5.870678
114738,7.4313545
114739,8.643398
114740,13.717467
114741,16.491192
114742,18.759558
114743,20.288855
114744,18.71108
114745,21.66323
114746,24.264143
114747,24.78683
114748,25.195297
114749,25.195297
114750,25.195297
114751,24.74302
114752,24.374598
114753,24.328857
114754,25.074495
114755,22.985704
114756,22.836681
114757,22.508556
114758,22.897585
114759,22.64301
114760,22.666374
114761,22.30736
114762,21.8657
114763,19.112806
114764,19.988659
114765,21.06253
114766,20.315098
114767,20.482557
114768,17.112314
114769,12.07051
114770,12.424492
114771,14.199082
114772,14.567908
114773,10.455724
114774,9.794976
114775,6.8658
114776,6.2819853
114777,4.545729
114778,4.5307503
114779,3.1308718
114780,1.8626578
114781,1.4845517
114782,0.71349794
114783,-0.13759077
114784,-0.13759077
114785,-0.13734663
114786,-0.13734663
114787,-0.13334715
114788,-0.12770343
114789,-0.12770343
114790,-0.123996615
114791,-0.123405576
114792,-0.122792125
114793,-0.122792125
114794,-0.122792125
114795,-0.11445522
114796,-0.11445522
114797,-0.11445522
114798,-0.11445522
114799,-0.11445522
114800,-0.123405576
114801,-0.13975179
114802,-0.14128304
114803,-0.14259315
114804,-0.14259315
114805,-0.14366186
114806,-0.1449771
114807,-0.14467621
114808,-0.14467621
114809,-0.14467621
114810,-0.14312255
114811,-0.14060175
114812,-0.13277936
114813,-0.13185143
114814,-0.13185143
114815,-0.13185143
114816,-0.13185143
114817,-0.13215244
114818,-0.080528975
114819,-0.13215244
114820,-0.12871361
114821,-0.12650883
114822,-0.12650883
114823,-0.13171673
114824,-0.13194716
114825,-0.13194716
114826,-0.13194716
114827,0.17014226
114828,0.7428325
114829,1.5725439
114830,2.1010497
114831,2.9930882
114832,4.668154
114833,7.339369
114834,6.412475
114835,10.37543
114836,10.357703
114837,12.005648
114838,16.224192
114839,15.702839
114840,18.146746
114841,21.560349
114842,24.926807
114843,28.1056
114844,28.921045
114845,32.10827
114846,31.83486
114847,26.425774
114848,28.91022
114849,31.091293
114850,31.580526
114851,30.797293
114852,30.555298
114853,29.976898
114854,29.574522
114855,30.467115
114856,30.792027
114857,29.56813
114858,29.58845
114859,28.351957
114860,26.860909
114861,27.157679
114862,26.3658
114863,26.253147
114864,24.52128
114865,23.682154
114866,21.441523
114867,20.317102
114868,17.946321
114869,16.217663
114870,14.575939
114871,10.046815
114872,7.458205
114873,7.979846
114874,4.778558
114875,3.7945998
114876,2.616981
114877,0.9898293
114878,0.8026056
114879,-0.13063395
114880,-0.12743556
114881,-0.12384796
114882,-0.12384796
114883,-0.12784755
114884,-0.12784755
114885,-0.115014434
114886,-0.121690035
114887,-0.121690035
114888,-0.121690035
114889,-0.121690035
114890,-0.121690035
114891,-0.121690035
114892,-0.121690035
114893,-0.121690035
114894,-0.121690035
114895,-0.14257455
114896,-0.14257455
114897,-0.1479516
114898,-0.1479516
114899,-0.1479516
114900,-0.1479516
114901,-0.1479516
114902,-0.13500309
114903,-0.13391566
114904,-0.13277936
114905,-0.13277936
114906,-0.13277936
114907,-0.13277936
114908,-0.13277936
114909,-0.13277936
114910,-0.13277936
114911,-0.13277936
114912,-0.13277936
114913,-0.13277936
114914,-0.13277936
114915,-0.13277936
114916,-0.13277936
114917,-0.13277936
114918,-0.13277936
114919,-0.13277936
114920,-0.13277936
114921,-0.08145678
114922,-0.13622093
114923,0.5266441
114924,0.8843371
114925,1.8323327
114926,2.9153113
114927,5.767786
114928,9.506669
114929,11.634297
114930,12.679975
114931,15.841357
114932,20.741718
114933,24.67216
114934,26.025688
114935,29.377985
114936,30.809198
114937,30.581224
114938,30.299551
114939,32.215714
114940,32.17297
114941,32.904694
114942,32.446117
114943,33.14702
114944,31.619097
114945,31.20639
114946,31.55283
114947,32.733765
114948,33.979546
114949,36.225315
114950,33.632668
114951,30.556932
114952,30.553808
114953,29.085163
114954,27.427855
114955,22.769485
114956,19.72608
114957,20.313913
114958,20.430372
114959,24.026678
114960,25.58657
114961,22.682127
114962,19.258173
114963,16.909029
114964,16.90154
114965,13.788239
114966,12.28865
114967,6.768219
114968,6.0323234
114969,5.3511524
114970,3.5639446
114971,2.5882225
114972,1.7667311
114973,0.84290946
114974,0.62885565
114975,-0.0169667
114976,-0.029884696
114977,-0.029884696
114978,-0.029884696
114979,0.21116433
114980,-0.0684495
114981,-0.06044066
114982,-0.09530616
114983,-0.100057006
114984,-0.100057006
114985,-0.10437715
114986,-0.10658193
114987,-0.11174929
114988,-0.11402047
114989,-0.11426461
114990,-0.11426461
114991,-0.11426461
114992,-0.13251007
114993,-0.14586854
114994,-0.14850497
114995,-0.14850497
114996,-0.14732468
114997,-0.1470238
114998,-0.1470238
114999,-0.1470238
115000,-0.1470238
115001,-0.1470238
115002,-0.1470238
115003,-0.1470238
115004,-0.1470238
115005,-0.1470238
115006,-0.1470238
115007,-0.1470238
115008,-0.1479516
115009,-0.1479516
115010,-0.1479516
115011,-0.1479516
115012,-0.1479516
115013,-0.1479516
115014,-0.1479516
115015,-0.1479516
115016,-0.1479516
115017,-0.1479516
115018,-0.14850497
115019,0.60479236
115020,0.98372287
115021,1.6402537
115022,3.1425374
115023,3.6546037
115024,4.6792207
115025,8.67035
115026,11.732667
115027,14.719828
115028,16.141048
115029,18.108028
115030,21.658422
115031,22.615425
115032,24.751799
115033,25.754406
115034,25.46079
115035,30.483912
115036,30.738657
115037,31.332745
115038,32.986824
115039,32.862045
115040,32.60455
115041,31.51578
115042,30.79308
115043,27.563513
115044,27.688168
115045,26.652872
115046,25.630524
115047,25.234753
115048,25.052721
115049,25.030207
115050,25.446432
115051,28.269896
115052,28.218853
115053,28.831327
115054,27.639406
115055,26.067728
115056,27.237715
115057,24.507093
115058,20.537453
115059,17.82405
115060,15.158845
115061,12.771263
115062,10.8320055
115063,7.349039
115064,7.8698316
115065,5.135606
115066,3.396246
115067,2.0684426
115068,1.3785235
115069,0.7303394
115070,0.26223338
115071,-0.1334424
115072,-0.1334424
115073,-0.1345787
115074,-0.13639522
115075,-0.1379838
115076,-0.13478541
115077,-0.14169836
115078,-0.13929713
115079,-0.14901519
115080,-0.15039313
115081,-0.15039313
115082,-0.15014899
115083,-0.15014899
115084,-0.15014899
115085,-0.15014899
115086,-0.15014899
115087,-0.15014899
115088,-0.15014899
115089,-0.128438
115090,-0.13198864
115091,-0.15302956
115092,-0.15039313
115093,-0.15039313
115094,-0.15039313
115095,-0.15039313
115096,-0.15039313
115097,-0.15039313
115098,-0.15039313
115099,-0.15039313
115100,-0.15039313
115101,-0.15039313
115102,-0.15039313
115103,-0.15039313
115104,-0.15039313
115105,-0.15039313
115106,-0.15039313
115107,-0.15039313
115108,-0.15039313
115109,-0.15039313
115110,-0.15039313
115111,-0.15039313
115112,-0.15039313
115113,-0.15039313
115114,-0.15039313
115115,-0.15039313
115116,0.21880156
115117,0.3377729
115118,0.8183311
115119,1.3148088
115120,2.2285419
115121,3.56871
115122,4.5998406
115123,5.897766
115124,6.6047897
115125,7.0051584
115126,8.231184
115127,7.9839826
115128,7.6330905
115129,8.251049
115130,9.321971
115131,9.641971
115132,10.289089
115133,10.369913
115134,11.483861
115135,12.431119
115136,11.234497
115137,12.26833
115138,13.195491
115139,13.978341
115140,11.592749
115141,12.0128565
115142,12.8525
115143,13.1615095
115144,13.018274
115145,13.799624
115146,14.538533
115147,14.16337
115148,17.962849
115149,18.966242
115150,18.835947
115151,17.898722
115152,17.157194
115153,15.943021
115154,14.168257
115155,12.991169
115156,12.723941
115157,10.405895
115158,8.166262
115159,6.854564
115160,4.754963
115161,3.1982718
115162,2.8615491
115163,1.9518272
115164,1.5034233
115165,0.60486674
115166,0.304159
115167,-0.13522458
115168,-0.13522458
115169,-0.13522458
115170,-0.13657224
115171,-0.13929713
115172,-0.1415019
115173,-0.14494073
115174,-0.14494073
115175,-0.14494073
115176,-0.14775527
115177,-0.14930892
115178,-0.14930892
115179,-0.14946532
115180,-0.14946532
115181,-0.14946532
115182,-0.14946532
115183,-0.14366531
115184,-0.14366531
115185,-0.1293776
115186,-0.1333772
115187,-0.13224089
115188,-0.14195895
115189,-0.14211535
115190,-0.14211535
115191,-0.14211535
115192,-0.14211535
115193,-0.14211535
115194,-0.14211535
115195,-0.14211535
115196,-0.14211535
115197,-0.14304328
115198,-0.14304328
115199,-0.14304328
115200,-0.14304328
115201,-0.14304328
115202,-0.14304328
115203,-0.14304328
115204,-0.14304328
115205,-0.14304328
115206,-0.14304328
115207,-0.14304328
115208,-0.14304328
115209,-0.14211535
115210,-0.14211535
115211,-0.14211535
115212,0.2832725
115213,0.6499165
115214,1.268634
115215,2.3567638
115216,4.20487
115217,6.508558
115218,8.339733
115219,10.852308
115220,12.746713
115221,17.469944
115222,18.638376
115223,19.171244
115224,20.072414
115225,21.5488
115226,22.599188
115227,24.268682
115228,25.66779
115229,26.866302
115230,24.289755
115231,25.76576
115232,25.803885
115233,26.15933
115234,27.105341
115235,27.953617
115236,27.797009
115237,27.989632
115238,25.61721
115239,24.66323
115240,24.308903
115241,24.447977
115242,26.213936
115243,26.314322
115244,25.400118
115245,24.777933
115246,23.631445
115247,25.48146
115248,27.223005
115249,23.88137
115250,24.430866
115251,23.445875
115252,21.120155
115253,16.195848
115254,14.633129
115255,10.21501
115256,8.356079
115257,7.792893
115258,6.527061
115259,3.9942038
115260,2.481091
115261,1.2182834
115262,0.7364483
115263,-0.123405576
115264,-0.12711239
115265,-0.12711239
115266,-0.12735653
115267,-0.12735653
115268,-0.12364972
115269,-0.12364972
115270,-0.12364972
115271,-0.12364972
115272,-0.12364972
115273,-0.12364972
115274,-0.12364972
115275,-0.12364972
115276,-0.12364972
115277,-0.12364972
115278,-0.12364972
115279,-0.12364972
115280,-0.12364972
115281,-0.12735653
115282,-0.12364972
115283,-0.12364972
115284,-0.12364972
115285,-0.12364972
115286,-0.12364972
115287,-0.12364972
115288,-0.12364972
115289,-0.12364972
115290,-0.12364972
115291,-0.12032211
115292,-0.06256974
115293,-0.11759901
115294,-0.114400625
115295,-0.11819005
115296,-0.13057601
115297,-0.13073242
115298,-0.1329372
115299,-0.13637602
115300,-0.13637602
115301,-0.13637602
115302,-0.13637602
115303,-0.13637602
115304,-0.1329372
115305,-0.13073242
115306,-0.13073242
115307,0.28173727
115308,0.7078938
115309,2.3727684
115310,2.8402102
115311,5.667798
115312,5.6185703
115313,8.817589
115314,14.618609
115315,16.874174
115316,18.141624
115317,21.41224
115318,25.31008
115319,25.10563
115320,27.710989
115321,29.34638
115322,27.422121
115323,30.066675
115324,30.185806
115325,30.015497
115326,30.012222
115327,28.975395
115328,28.91048
115329,28.777943
115330,28.09024
115331,28.491493
115332,28.528584
115333,27.972828
115334,26.575178
115335,26.433096
115336,25.870089
115337,27.426487
115338,29.022654
115339,28.118029
115340,27.448769
115341,26.281837
115342,24.473341
115343,23.269726
115344,23.442274
115345,22.743395
115346,19.767181
115347,18.632858
115348,16.594572
115349,12.507269
115350,12.050226
115351,9.722034
115352,6.7489247
115353,8.157423
115354,8.560063
115355,6.1055336
115356,2.9095554
115357,1.977977
115358,0.8330794
115359,-0.120794296
115360,-0.120794296
115361,-0.120794296
115362,-0.120794296
115363,-0.124345064
115364,-0.124345064
115365,-0.124345064
115366,-0.14538598
115367,-0.14760971
115368,-0.15302956
115369,-0.15039313
115370,-0.15039313
115371,-0.15039313
115372,-0.15039313
115373,-0.15039313
115374,-0.15039313
115375,-0.15039313
115376,-0.15039313
115377,-0.15039313
115378,-0.15039313
115379,-0.15039313
115380,-0.15039313
115381,-0.15039313
115382,-0.15039313
115383,-0.14946532
115384,-0.14946532
115385,-0.14946532
115386,-0.15039313
115387,-0.15039313
115388,-0.15039313
115389,-0.15039313
115390,-0.15039313
115391,-0.15039313
115392,-0.15039313
115393,-0.15039313
115394,-0.15039313
115395,-0.15039313
115396,-0.15039313
115397,-0.15039313
115398,-0.15039313
115399,-0.15039313
115400,-0.15039313
115401,-0.15039313
115402,-0.15039313
115403,0.2661075
115404,0.78388876
115405,1.2440902
115406,2.2183323
115407,3.883118
115408,6.6831155
115409,6.3844633
115410,8.56109
115411,12.711464
115412,16.299665
115413,18.67061
115414,20.912745
115415,22.649963
115416,26.451216
115417,26.625671
115418,27.523016
115419,28.498762
115420,28.498762
115421,29.657743
115422,29.85863
115423,29.89098
115424,29.12891
115425,29.12891
115426,28.470053
115427,28.915432
115428,27.964628
115429,26.348965
115430,28.481922
115431,28.043964
115432,28.67858
115433,26.300177
115434,25.59324
115435,25.205198
115436,25.206324
115437,25.104877
115438,24.899858
115439,24.689686
115440,23.84901
115441,24.04923
115442,21.353348
115443,20.562706
115444,16.226788
115445,14.728084
115446,13.729345
115447,14.010953
115448,12.664406
115449,9.363954
115450,8.482611
115451,5.381209
115452,3.3932438
115453,1.8198435
115454,1.0895137
115455,0.27573067
115456,-0.14274955
115457,-0.14274955
115458,-0.14259315
115459,-0.13851869
115460,-0.13851869
115461,-0.13827455
115462,-0.13734663
115463,-0.12770343
115464,-0.12711239
115465,-0.123405576
115466,-0.123405576
115467,-0.123405576
115468,-0.123405576
115469,-0.123405576
115470,-0.123405576
115471,-0.123405576
115472,-0.123405576
115473,-0.122792125
115474,-0.122792125
115475,-0.122792125
115476,-0.122792125
115477,-0.123405576
115478,-0.123405576
115479,-0.123405576
115480,-0.123405576
115481,-0.123405576
115482,-0.123405576
115483,-0.123405576
115484,-0.123405576
115485,-0.123405576
115486,-0.123405576
115487,-0.123405576
115488,-0.123405576
115489,-0.123405576
115490,-0.123405576
115491,-0.123405576
115492,-0.123405576
115493,-0.123405576
115494,-0.123405576
115495,-0.123405576
115496,-0.123405576
115497,-0.123405576
115498,-0.123405576
115499,0.44291073
115500,1.3105655
115501,1.7511059
115502,4.2380915
115503,6.7707515
115504,8.435637
115505,11.104103
115506,12.571069
115507,17.933788
115508,16.900352
115509,22.32736
115510,24.720621
115511,25.58416
115512,26.889452
115513,25.008953
115514,20.80532
115515,25.48397
115516,24.244112
115517,29.627043
115518,30.432465
115519,30.969597
115520,32.523304
